Datum,Umsatz,Brot,Broetchen,Croissant,Konditorei,Kuchen,Saisonbrot
2017-06-21,181.547354525725,0,0,1,0,0,0
2017-06-22,143.490671929285,0,0,1,0,0,0
2017-06-23,172.344413428855,0,0,1,0,0,0
2017-06-24,367.632769652741,0,0,1,0,0,0
2017-06-25,257.372454543866,0,0,1,0,0,0
2017-06-26,161.648694395923,0,0,1,0,0,0
2017-06-27,134.933457557944,0,0,1,0,0,0
2017-06-28,185.573198643115,0,0,1,0,0,0
2017-06-29,155.221902949467,0,0,1,0,0,0
2017-06-30,126.129236923882,0,0,1,0,0,0
2017-07-01,183.864255743189,0,0,1,0,0,0
2017-07-02,246.338419886437,0,0,1,0,0,0
2017-07-03,187.71776492446,0,0,1,0,0,0
2017-07-05,199.163798137962,0,0,1,0,0,0
2017-07-06,188.91776073987,0,0,1,0,0,0
2017-07-07,192.727972707754,0,0,1,0,0,0
2017-07-08,241.187433084311,0,0,1,0,0,0
2017-07-09,329.248061272308,0,0,1,0,0,0
2017-07-10,177.453927895789,0,0,1,0,0,0
2017-07-11,168.296001762297,0,0,1,0,0,0
2017-07-12,154.145230589462,0,0,1,0,0,0
2017-07-13,189.580727494569,0,0,1,0,0,0
2017-07-14,183.691695131553,0,0,1,0,0,0
2017-07-15,245.417481970711,0,0,1,0,0,0
2017-07-16,285.659838885549,0,0,1,0,0,0
2017-07-17,210.556063204536,0,0,1,0,0,0
2017-07-18,210.035193962853,0,0,1,0,0,0
2017-07-19,264.262174906022,0,0,1,0,0,0
2017-07-20,231.137564394634,0,0,1,0,0,0
2017-07-21,240.009691214717,0,0,1,0,0,0
2017-07-22,311.79730154225,0,0,1,0,0,0
2017-07-23,270.892805038016,0,0,1,0,0,0
2017-07-24,319.719249418743,0,0,1,0,0,0
2017-07-25,256.669227442759,0,0,1,0,0,0
2017-07-26,287.611585624058,0,0,1,0,0,0
2017-07-27,264.347742587261,0,0,1,0,0,0
2017-07-28,291.869109786323,0,0,1,0,0,0
2017-07-29,367.886160346572,0,0,1,0,0,0
2017-07-30,322.250156339845,0,0,1,0,0,0
2017-07-31,294.721801189509,0,0,1,0,0,0
2017-08-01,294.872700835774,0,0,1,0,0,0
2017-08-02,304.11610963943,0,0,1,0,0,0
2017-08-03,290.500488567803,0,0,1,0,0,0
2017-08-04,296.329975775803,0,0,1,0,0,0
2017-08-05,323.640426901058,0,0,1,0,0,0
2017-08-06,306.788962919757,0,0,1,0,0,0
2017-08-07,279.605045716123,0,0,1,0,0,0
2017-08-08,325.750887704869,0,0,1,0,0,0
2017-08-09,294.987094993166,0,0,1,0,0,0
2017-08-10,247.418838307197,0,0,1,0,0,0
2017-08-11,231.41872971895,0,0,1,0,0,0
2017-08-12,293.212102250901,0,0,1,0,0,0
2017-08-13,317.981827860432,0,0,1,0,0,0
2017-08-14,235.073505255603,0,0,1,0,0,0
2017-08-15,256.477737683784,0,0,1,0,0,0
2017-08-16,223.342663387873,0,0,1,0,0,0
2017-08-17,196.017526514133,0,0,1,0,0,0
2017-08-18,222.037173809602,0,0,1,0,0,0
2017-08-19,237.468659429889,0,0,1,0,0,0
2017-08-20,290.670880726839,0,0,1,0,0,0
2017-08-21,206.04345319101,0,0,1,0,0,0
2017-08-22,184.444297083114,0,0,1,0,0,0
2017-08-23,217.364001604778,0,0,1,0,0,0
2017-08-24,198.899809873781,0,0,1,0,0,0
2017-08-25,187.866584876945,0,0,1,0,0,0
2017-08-26,252.88884904238,0,0,1,0,0,0
2017-08-27,213.994278660086,0,0,1,0,0,0
2017-08-28,178.416399044592,0,0,1,0,0,0
2017-08-29,178.168559343469,0,0,1,0,0,0
2017-08-30,146.947497344114,0,0,1,0,0,0
2017-08-31,157.231550891196,0,0,1,0,0,0
2017-09-01,123.595577334164,0,0,1,0,0,0
2017-09-02,195.478091509675,0,0,1,0,0,0
2017-09-03,230.466574878987,0,0,1,0,0,0
2017-09-04,125.119773338597,0,0,1,0,0,0
2017-09-05,153.695623537961,0,0,1,0,0,0
2017-09-06,123.268914496336,0,0,1,0,0,0
2017-09-07,154.449485786392,0,0,1,0,0,0
2017-09-08,125.296889622858,0,0,1,0,0,0
2017-09-09,142.231964848552,0,0,1,0,0,0
2017-09-10,205.693152515455,0,0,1,0,0,0
2017-09-11,104.204339622872,0,0,1,0,0,0
2017-09-12,117.496320653782,0,0,1,0,0,0
2017-09-13,114.818715199552,0,0,1,0,0,0
2017-09-14,120.781746843667,0,0,1,0,0,0
2017-09-15,129.764290585566,0,0,1,0,0,0
2017-09-16,193.022942501051,0,0,1,0,0,0
2017-09-17,195.774732859287,0,0,1,0,0,0
2017-09-18,131.530895423782,0,0,1,0,0,0
2017-09-19,144.234841083315,0,0,1,0,0,0
2017-09-20,115.927685099343,0,0,1,0,0,0
2017-09-21,108.826272548998,0,0,1,0,0,0
2017-09-22,144.065633119975,0,0,1,0,0,0
2017-09-23,195.24208410893,0,0,1,0,0,0
2017-09-24,168.835249992403,0,0,1,0,0,0
2017-09-25,158.524062603881,0,0,1,0,0,0
2017-09-26,114.213523180779,0,0,1,0,0,0
2017-09-27,118.849058358723,0,0,1,0,0,0
2017-09-28,119.879433080393,0,0,1,0,0,0
2017-09-29,113.025254908963,0,0,1,0,0,0
2017-09-30,199.168307941388,0,0,1,0,0,0
2017-10-01,192.233926785817,0,0,1,0,0,0
2017-10-02,143.835940803814,0,0,1,0,0,0
2017-10-03,217.380094748713,0,0,1,0,0,0
2017-10-04,134.834527047858,0,0,1,0,0,0
2017-10-05,116.285411682653,0,0,1,0,0,0
2017-10-06,182.509589084762,0,0,1,0,0,0
2017-10-07,158.797795995899,0,0,1,0,0,0
2017-10-08,197.551472109883,0,0,1,0,0,0
2017-10-09,154.444133074439,0,0,1,0,0,0
2017-10-10,136.717885778752,0,0,1,0,0,0
2017-10-11,143.576179857152,0,0,1,0,0,0
2017-10-12,129.59251192239,0,0,1,0,0,0
2017-10-13,132.704804056338,0,0,1,0,0,0
2017-10-14,182.698409922186,0,0,1,0,0,0
2017-10-15,200.173958033241,0,0,1,0,0,0
2017-10-16,145.289158357804,0,0,1,0,0,0
2017-10-17,130.299861591434,0,0,1,0,0,0
2017-10-18,74.7107878746184,0,0,1,0,0,0
2017-10-19,111.931942698069,0,0,1,0,0,0
2017-10-20,109.021173861092,0,0,1,0,0,0
2017-10-21,179.980745710425,0,0,1,0,0,0
2017-10-22,159.184270234296,0,0,1,0,0,0
2017-10-24,168.714295010565,0,0,1,0,0,0
2017-10-25,99.2054913352785,0,0,1,0,0,0
2017-10-26,127.4897858151,0,0,1,0,0,0
2017-10-27,158.940547107601,0,0,1,0,0,0
2017-10-28,168.991639733113,0,0,1,0,0,0
2017-10-29,181.682933849936,0,0,1,0,0,0
2017-10-30,167.722925454718,0,0,1,0,0,0
2017-11-01,150.785546328459,0,0,1,0,0,0
2017-11-02,116.996797595654,0,0,1,0,0,0
2017-11-03,139.056024233269,0,0,1,0,0,0
2017-11-04,133.306013237031,0,0,1,0,0,0
2017-11-05,186.212899596096,0,0,1,0,0,0
2017-11-06,82.2028274771961,0,0,1,0,0,0
2017-11-07,81.7604387640664,0,0,1,0,0,0
2017-11-08,80.2883384254973,0,0,1,0,0,0
2017-11-09,90.82647031893,0,0,1,0,0,0
2017-11-10,90.0690509923345,0,0,1,0,0,0
2017-11-11,95.0970588296583,0,0,1,0,0,0
2017-11-12,189.814598224532,0,0,1,0,0,0
2017-11-13,93.6009966390014,0,0,1,0,0,0
2017-11-14,92.5813235522161,0,0,1,0,0,0
2017-11-15,86.7894097211815,0,0,1,0,0,0
2017-11-16,80.8174993257215,0,0,1,0,0,0
2017-11-17,67.8729502225083,0,0,1,0,0,0
2017-11-18,70.9150495424225,0,0,1,0,0,0
2017-11-19,128.591613398068,0,0,1,0,0,0
2017-11-20,99.3335812642129,0,0,1,0,0,0
2017-11-21,75.6736891413681,0,0,1,0,0,0
2017-11-22,77.5914895431634,0,0,1,0,0,0
2017-11-23,83.7872041017695,0,0,1,0,0,0
2017-11-24,90.3427562419911,0,0,1,0,0,0
2017-11-25,83.5571803293795,0,0,1,0,0,0
2017-11-26,145.539409678938,0,0,1,0,0,0
2017-11-27,91.2166369682366,0,0,1,0,0,0
2017-11-28,95.6288353069938,0,0,1,0,0,0
2017-11-29,91.7189243097624,0,0,1,0,0,0
2017-11-30,90.9905683178398,0,0,1,0,0,0
2017-12-01,108.790843446546,0,0,1,0,0,0
2017-12-02,127.405558719443,0,0,1,0,0,0
2017-12-03,172.878605046228,0,0,1,0,0,0
2017-12-04,124.885305907806,0,0,1,0,0,0
2017-12-05,85.3672468067668,0,0,1,0,0,0
2017-12-06,88.4459443650205,0,0,1,0,0,0
2017-12-07,88.7713968416023,0,0,1,0,0,0
2017-12-08,88.682749091363,0,0,1,0,0,0
2017-12-09,128.712796006967,0,0,1,0,0,0
2017-12-10,141.228429838865,0,0,1,0,0,0
2017-12-11,66.8512773964215,0,0,1,0,0,0
2017-12-12,80.2744096681127,0,0,1,0,0,0
2017-12-13,54.5606055292997,0,0,1,0,0,0
2017-12-14,63.0266652939679,0,0,1,0,0,0
2017-12-15,78.2216501942594,0,0,1,0,0,0
2017-12-16,142.53421738335,0,0,1,0,0,0
2017-12-17,159.686296935857,0,0,1,0,0,0
2017-12-18,94.7737484393613,0,0,1,0,0,0
2017-12-19,73.6343088065715,0,0,1,0,0,0
2017-12-20,94.7967745101247,0,0,1,0,0,0
2017-12-21,70.6773716770578,0,0,1,0,0,0
2017-12-22,81.7267893179837,0,0,1,0,0,0
2017-12-23,83.5676550722033,0,0,1,0,0,0
2017-12-24,187.967420125408,0,0,1,0,0,0
2017-12-27,139.832220333738,0,0,1,0,0,0
2013-07-01,65.890168799361,0,0,0,1,0,0
2013-07-02,74.5439171827412,0,0,0,1,0,0
2013-07-03,69.2627280649987,0,0,0,1,0,0
2013-07-04,61.490175369225,0,0,0,1,0,0
2013-07-05,86.7598614451924,0,0,0,1,0,0
2013-07-06,80.6465768881107,0,0,0,1,0,0
2013-07-07,94.6039024817053,0,0,0,1,0,0
2013-07-08,49.5000238633042,0,0,0,1,0,0
2013-07-09,75.2089975834558,0,0,0,1,0,0
2013-07-10,73.8056511129258,0,0,0,1,0,0
2013-07-11,68.6330279122302,0,0,0,1,0,0
2013-07-13,74.2744737887665,0,0,0,1,0,0
2013-07-14,115.271617188867,0,0,0,1,0,0
2013-07-15,99.4935305857439,0,0,0,1,0,0
2013-07-16,91.7796976081033,0,0,0,1,0,0
2013-07-18,89.2058404577425,0,0,0,1,0,0
2013-07-19,62.0636098816993,0,0,0,1,0,0
2013-07-20,69.9369965472912,0,0,0,1,0,0
2013-07-21,82.6826868784511,0,0,0,1,0,0
2013-07-22,99.3353908053911,0,0,0,1,0,0
2013-07-23,70.5290024618065,0,0,0,1,0,0
2013-07-24,83.5816326885927,0,0,0,1,0,0
2013-07-25,65.8902979709521,0,0,0,1,0,0
2013-07-26,53.1984562311259,0,0,0,1,0,0
2013-08-01,60.5614573229725,0,0,0,1,0,0
2013-08-02,68.1222020855149,0,0,0,1,0,0
2013-08-03,51.2749992906831,0,0,0,1,0,0
2013-08-04,67.1568816245378,0,0,0,1,0,0
2013-08-06,69.705360420462,0,0,0,1,0,0
2013-08-07,83.1094116270633,0,0,0,1,0,0
2013-08-08,96.7720958104522,0,0,0,1,0,0
2013-08-09,81.4817797241125,0,0,0,1,0,0
2013-08-10,59.9811123644503,0,0,0,1,0,0
2013-08-11,60.7087857619079,0,0,0,1,0,0
2013-08-12,97.7406166426712,0,0,0,1,0,0
2013-08-13,113.863641914766,0,0,0,1,0,0
2013-08-14,105.567865241887,0,0,0,1,0,0
2013-08-15,59.7561020638342,0,0,0,1,0,0
2013-08-16,75.2564619591539,0,0,0,1,0,0
2013-08-17,96.5293135082104,0,0,0,1,0,0
2013-08-18,150.122396942697,0,0,0,1,0,0
2013-08-19,107.407999333161,0,0,0,1,0,0
2013-08-20,64.5022565329893,0,0,0,1,0,0
2013-08-21,65.9210119267558,0,0,0,1,0,0
2013-08-22,111.144301377526,0,0,0,1,0,0
2013-08-23,94.2272902889274,0,0,0,1,0,0
2013-08-24,124.737464409769,0,0,0,1,0,0
2013-08-25,141.066888354584,0,0,0,1,0,0
2013-08-26,104.448858869003,0,0,0,1,0,0
2013-08-27,89.3398068106772,0,0,0,1,0,0
2013-08-28,87.5160458910728,0,0,0,1,0,0
2013-08-29,67.1751319746152,0,0,0,1,0,0
2013-08-30,77.9353068130843,0,0,0,1,0,0
2013-08-31,86.0077280021026,0,0,0,1,0,0
2013-09-01,139.776992842103,0,0,0,1,0,0
2013-09-02,97.5577291094531,0,0,0,1,0,0
2013-09-03,66.7042185386037,0,0,0,1,0,0
2013-09-04,102.369988965095,0,0,0,1,0,0
2013-09-05,64.7180977987766,0,0,0,1,0,0
2013-09-06,79.6716952926438,0,0,0,1,0,0
2013-09-07,65.0128197234662,0,0,0,1,0,0
2013-09-08,115.868951321453,0,0,0,1,0,0
2013-09-09,78.4321446410245,0,0,0,1,0,0
2013-09-10,75.320737395332,0,0,0,1,0,0
2013-09-11,84.1743682721035,0,0,0,1,0,0
2013-09-12,79.9069125959926,0,0,0,1,0,0
2013-09-13,60.0423801030524,0,0,0,1,0,0
2013-09-14,68.6316728927997,0,0,0,1,0,0
2013-09-15,150.947116904365,0,0,0,1,0,0
2013-09-16,68.5094924358894,0,0,0,1,0,0
2013-09-17,88.0432401860715,0,0,0,1,0,0
2013-09-18,81.9233275996418,0,0,0,1,0,0
2013-09-19,56.2795004974713,0,0,0,1,0,0
2013-09-20,87.4952661591497,0,0,0,1,0,0
2013-09-21,48.2782247656494,0,0,0,1,0,0
2013-09-22,181.071825652617,0,0,0,1,0,0
2013-09-23,72.8638989817766,0,0,0,1,0,0
2013-09-24,91.9109696976559,0,0,0,1,0,0
2013-09-25,83.2754466610357,0,0,0,1,0,0
2013-09-26,52.9418817206733,0,0,0,1,0,0
2013-09-27,93.9440670728549,0,0,0,1,0,0
2013-09-28,98.4375774152303,0,0,0,1,0,0
2013-09-29,148.939102156167,0,0,0,1,0,0
2013-09-30,98.1860676233875,0,0,0,1,0,0
2013-10-01,67.6549909234488,0,0,0,1,0,0
2013-10-02,119.813127526207,0,0,0,1,0,0
2013-10-03,148.994652688514,0,0,0,1,0,0
2013-10-04,74.562061444226,0,0,0,1,0,0
2013-10-05,66.2032518834826,0,0,0,1,0,0
2013-10-06,129.952199872951,0,0,0,1,0,0
2013-10-07,70.2008226210611,0,0,0,1,0,0
2013-10-08,73.2079831960351,0,0,0,1,0,0
2013-10-09,101.892689553858,0,0,0,1,0,0
2013-10-10,70.9668372971161,0,0,0,1,0,0
2013-10-11,75.3024074738754,0,0,0,1,0,0
2013-10-12,85.8339467852549,0,0,0,1,0,0
2013-10-13,149.25084502852,0,0,0,1,0,0
2013-10-14,52.4609987818665,0,0,0,1,0,0
2013-10-15,93.0578771174161,0,0,0,1,0,0
2013-10-16,91.1515914626467,0,0,0,1,0,0
2013-10-17,85.6188586141792,0,0,0,1,0,0
2013-10-18,65.0176982906717,0,0,0,1,0,0
2013-10-19,61.589080615236,0,0,0,1,0,0
2013-10-20,124.018841960182,0,0,0,1,0,0
2013-10-21,71.2443638417337,0,0,0,1,0,0
2013-10-22,96.9923094777322,0,0,0,1,0,0
2013-10-23,94.6638761998211,0,0,0,1,0,0
2013-10-24,95.9995140166535,0,0,0,1,0,0
2013-10-25,70.0532365692146,0,0,0,1,0,0
2013-10-26,63.040579010536,0,0,0,1,0,0
2013-10-27,186.537638448479,0,0,0,1,0,0
2013-10-28,74.3238360664755,0,0,0,1,0,0
2013-10-29,74.735898673334,0,0,0,1,0,0
2013-10-30,48.1084083947754,0,0,0,1,0,0
2013-10-31,85.5171451600742,0,0,0,1,0,0
2013-11-01,91.3424292969203,0,0,0,1,0,0
2013-11-02,60.8349248921595,0,0,0,1,0,0
2013-11-03,128.473076323971,0,0,0,1,0,0
2013-11-05,74.2946461688414,0,0,0,1,0,0
2013-11-06,64.0286940032467,0,0,0,1,0,0
2013-11-07,67.2858927962349,0,0,0,1,0,0
2013-11-08,65.3154182108296,0,0,0,1,0,0
2013-11-09,63.0232472685735,0,0,0,1,0,0
2013-11-10,176.522124121548,0,0,0,1,0,0
2013-11-11,76.1706634927456,0,0,0,1,0,0
2013-11-12,49.0155893982333,0,0,0,1,0,0
2013-11-13,65.8442679091616,0,0,0,1,0,0
2013-11-14,57.5383042189858,0,0,0,1,0,0
2013-11-15,51.4925840580978,0,0,0,1,0,0
2013-11-16,49.4223775237036,0,0,0,1,0,0
2013-11-17,177.087584201101,0,0,0,1,0,0
2013-11-18,49.8879972007333,0,0,0,1,0,0
2013-11-19,54.9978272171921,0,0,0,1,0,0
2013-11-20,78.1131998337016,0,0,0,1,0,0
2013-11-21,58.3913411790683,0,0,0,1,0,0
2013-11-22,57.7729401837321,0,0,0,1,0,0
2013-11-23,91.899653481564,0,0,0,1,0,0
2013-11-24,175.128357778932,0,0,0,1,0,0
2013-11-25,92.5228806731995,0,0,0,1,0,0
2013-11-26,57.5784741040714,0,0,0,1,0,0
2013-11-27,78.1936852275363,0,0,0,1,0,0
2013-11-28,101.637479250916,0,0,0,1,0,0
2013-11-29,83.7787352392597,0,0,0,1,0,0
2013-12-01,140.686615291205,0,0,0,1,0,0
2013-12-02,73.3221953360975,0,0,0,1,0,0
2013-12-03,68.5617336096169,0,0,0,1,0,0
2013-12-04,63.7021074904902,0,0,0,1,0,0
2013-12-05,66.2712031267702,0,0,0,1,0,0
2013-12-06,81.3614647215711,0,0,0,1,0,0
2013-12-07,61.3937929370576,0,0,0,1,0,0
2013-12-08,101.998231468739,0,0,0,1,0,0
2013-12-09,66.1496191363994,0,0,0,1,0,0
2013-12-10,60.8077382038886,0,0,0,1,0,0
2013-12-11,49.7261823587047,0,0,0,1,0,0
2013-12-12,62.7526558507983,0,0,0,1,0,0
2013-12-15,97.4825174374607,0,0,0,1,0,0
2013-12-16,37.1897783267561,0,0,0,1,0,0
2013-12-17,69.9500582980743,0,0,0,1,0,0
2013-12-18,81.0249143151096,0,0,0,1,0,0
2013-12-19,79.0572340066618,0,0,0,1,0,0
2013-12-20,69.9295037876725,0,0,0,1,0,0
2013-12-21,63.5616525987563,0,0,0,1,0,0
2013-12-22,138.655812124506,0,0,0,1,0,0
2013-12-23,60.8076590130824,0,0,0,1,0,0
2013-12-29,175.489183127665,0,0,0,1,0,0
2014-01-02,71.7295837755931,0,0,0,1,0,0
2014-01-03,111.358444084666,0,0,0,1,0,0
2014-01-04,104.673188597976,0,0,0,1,0,0
2014-01-05,124.764364378822,0,0,0,1,0,0
2014-01-06,104.294206603332,0,0,0,1,0,0
2014-01-07,79.4168862163993,0,0,0,1,0,0
2014-01-08,82.3370153760945,0,0,0,1,0,0
2014-01-09,80.2711861838417,0,0,0,1,0,0
2014-01-10,63.2504812118984,0,0,0,1,0,0
2014-01-11,57.1201137737824,0,0,0,1,0,0
2014-01-12,187.466582265489,0,0,0,1,0,0
2014-01-13,49.8996215621949,0,0,0,1,0,0
2014-01-14,83.7591557253582,0,0,0,1,0,0
2014-01-15,78.6490722353439,0,0,0,1,0,0
2014-01-16,57.5214212168637,0,0,0,1,0,0
2014-01-17,61.4660377155236,0,0,0,1,0,0
2014-01-18,66.7096858590463,0,0,0,1,0,0
2014-01-19,161.394205203827,0,0,0,1,0,0
2014-01-20,66.1656875195136,0,0,0,1,0,0
2014-01-21,98.212098799943,0,0,0,1,0,0
2014-01-22,82.1429701099207,0,0,0,1,0,0
2014-01-23,66.0486669031107,0,0,0,1,0,0
2014-01-24,72.3865767161981,0,0,0,1,0,0
2014-01-25,84.5110962290284,0,0,0,1,0,0
2014-01-26,201.191517525166,0,0,0,1,0,0
2014-01-27,66.2599633585981,0,0,0,1,0,0
2014-01-28,74.0575405609287,0,0,0,1,0,0
2014-01-29,76.2200829273755,0,0,0,1,0,0
2014-01-30,72.9890223085887,0,0,0,1,0,0
2014-01-31,64.6906831302521,0,0,0,1,0,0
2014-02-01,105.676725668115,0,0,0,1,0,0
2014-02-02,237.893596916681,0,0,0,1,0,0
2014-02-03,152.956273429037,0,0,0,1,0,0
2014-02-04,112.894063883488,0,0,0,1,0,0
2014-02-05,135.061148458054,0,0,0,1,0,0
2014-02-06,140.050350415932,0,0,0,1,0,0
2014-02-07,118.729800726482,0,0,0,1,0,0
2014-02-08,152.794657636639,0,0,0,1,0,0
2014-02-09,365.729264338809,0,0,0,1,0,0
2014-02-10,99.6175131980021,0,0,0,1,0,0
2014-02-11,152.370461421554,0,0,0,1,0,0
2014-02-12,77.6867709724671,0,0,0,1,0,0
2014-02-13,185.345507160016,0,0,0,1,0,0
2014-02-14,174.557054369197,0,0,0,1,0,0
2014-02-15,198.394939954409,0,0,0,1,0,0
2014-02-16,286.001635626433,0,0,0,1,0,0
2014-02-17,126.598201633374,0,0,0,1,0,0
2014-02-18,115.553470501728,0,0,0,1,0,0
2014-02-19,85.6674251344062,0,0,0,1,0,0
2014-02-20,135.821239683404,0,0,0,1,0,0
2014-02-21,128.229656396637,0,0,0,1,0,0
2014-02-22,135.439401637301,0,0,0,1,0,0
2014-02-23,430.500089196343,0,0,0,1,0,0
2014-02-24,57.8485386075181,0,0,0,1,0,0
2014-02-25,84.348923725007,0,0,0,1,0,0
2014-02-26,89.3583951531774,0,0,0,1,0,0
2014-02-27,90.8121601379897,0,0,0,1,0,0
2014-02-28,69.1088225459759,0,0,0,1,0,0
2014-03-01,109.019649999515,0,0,0,1,0,0
2014-03-02,107.77449609988,0,0,0,1,0,0
2014-03-03,95.1732754360082,0,0,0,1,0,0
2014-03-04,66.7496305599525,0,0,0,1,0,0
2014-03-05,105.773446388565,0,0,0,1,0,0
2014-03-06,93.897140786047,0,0,0,1,0,0
2014-03-07,87.1135437231353,0,0,0,1,0,0
2014-03-08,123.725264018424,0,0,0,1,0,0
2014-03-09,178.017374804103,0,0,0,1,0,0
2014-03-10,77.0050691066935,0,0,0,1,0,0
2014-03-11,96.0114193579654,0,0,0,1,0,0
2014-03-12,87.5819491860972,0,0,0,1,0,0
2014-03-13,86.3042676126607,0,0,0,1,0,0
2014-03-14,83.095661478459,0,0,0,1,0,0
2014-03-15,101.236649263482,0,0,0,1,0,0
2014-03-16,135.208641454406,0,0,0,1,0,0
2014-03-17,60.8538978246202,0,0,0,1,0,0
2014-03-18,74.6021348426954,0,0,0,1,0,0
2014-03-19,62.5925254079212,0,0,0,1,0,0
2014-03-20,87.401519892581,0,0,0,1,0,0
2014-03-21,76.876909493407,0,0,0,1,0,0
2014-03-22,75.7095901700985,0,0,0,1,0,0
2014-03-23,122.218061087289,0,0,0,1,0,0
2014-03-24,63.1258826839349,0,0,0,1,0,0
2014-03-25,61.7796782841541,0,0,0,1,0,0
2014-03-26,85.5428445981278,0,0,0,1,0,0
2014-03-27,86.7553324054727,0,0,0,1,0,0
2014-03-28,63.7182248755607,0,0,0,1,0,0
2014-03-29,78.2472154179189,0,0,0,1,0,0
2014-03-30,114.215169292857,0,0,0,1,0,0
2014-03-31,79.3606414264492,0,0,0,1,0,0
2014-04-01,95.6643816088289,0,0,0,1,0,0
2014-04-02,61.0392736386212,0,0,0,1,0,0
2014-04-03,59.6091517158522,0,0,0,1,0,0
2014-04-04,86.3516555627854,0,0,0,1,0,0
2014-04-05,77.0706831333719,0,0,0,1,0,0
2014-04-06,145.543499552535,0,0,0,1,0,0
2014-04-07,67.168817927136,0,0,0,1,0,0
2014-04-08,89.2544999884012,0,0,0,1,0,0
2014-04-09,96.4118611109018,0,0,0,1,0,0
2014-04-10,72.2396331836692,0,0,0,1,0,0
2014-04-11,58.9219511045009,0,0,0,1,0,0
2014-04-12,54.5280148344852,0,0,0,1,0,0
2014-04-13,138.42569385051,0,0,0,1,0,0
2014-04-14,55.4508724176006,0,0,0,1,0,0
2014-04-15,85.7052852416814,0,0,0,1,0,0
2014-04-16,80.9877329185756,0,0,0,1,0,0
2014-04-17,81.8180814450846,0,0,0,1,0,0
2014-04-20,189.548617602604,0,0,0,1,0,0
2014-04-21,89.0074737430748,0,0,0,1,0,0
2014-04-23,67.1712850654668,0,0,0,1,0,0
2014-04-24,61.1765774384312,0,0,0,1,0,0
2014-04-25,53.1570826268308,0,0,0,1,0,0
2014-04-26,72.1185398547604,0,0,0,1,0,0
2014-04-27,112.495745498543,0,0,0,1,0,0
2014-04-28,77.3638484419459,0,0,0,1,0,0
2014-04-29,65.3847746871142,0,0,0,1,0,0
2014-04-30,51.0562893306812,0,0,0,1,0,0
2014-05-02,77.6145056918161,0,0,0,1,0,0
2014-05-05,293.109398326081,0,0,0,1,0,0
2014-05-06,87.8622507140459,0,0,0,1,0,0
2014-05-07,92.4936971920041,0,0,0,1,0,0
2014-05-08,82.1783266012903,0,0,0,1,0,0
2014-05-09,66.0161743425402,0,0,0,1,0,0
2014-05-10,104.094163257842,0,0,0,1,0,0
2014-05-11,147.881905447336,0,0,0,1,0,0
2014-05-12,67.4955434507817,0,0,0,1,0,0
2014-05-13,101.214069608519,0,0,0,1,0,0
2014-05-14,41.4123064196756,0,0,0,1,0,0
2014-05-15,63.5101290538195,0,0,0,1,0,0
2014-05-16,85.4807679768228,0,0,0,1,0,0
2014-05-17,50.3660101081308,0,0,0,1,0,0
2014-05-18,149.244078377209,0,0,0,1,0,0
2014-05-19,83.9681823631343,0,0,0,1,0,0
2014-05-20,94.5737640355796,0,0,0,1,0,0
2014-05-21,48.2108285393945,0,0,0,1,0,0
2014-05-22,77.5543202377256,0,0,0,1,0,0
2014-05-23,50.8008994806073,0,0,0,1,0,0
2014-05-24,66.4306117273805,0,0,0,1,0,0
2014-05-25,114.943972960342,0,0,0,1,0,0
2014-05-26,91.0457110069583,0,0,0,1,0,0
2014-05-27,84.6280561362088,0,0,0,1,0,0
2014-05-29,152.709702945456,0,0,0,1,0,0
2014-05-30,57.2454061447027,0,0,0,1,0,0
2014-05-31,68.1643312002004,0,0,0,1,0,0
2014-06-01,129.4189036507,0,0,0,1,0,0
2014-06-02,65.7363488821332,0,0,0,1,0,0
2014-06-03,62.3903661114696,0,0,0,1,0,0
2014-06-04,53.2308769671162,0,0,0,1,0,0
2014-06-05,76.2135588168066,0,0,0,1,0,0
2014-06-07,79.7188444198125,0,0,0,1,0,0
2014-06-08,104.453562324412,0,0,0,1,0,0
2014-06-09,143.977898792685,0,0,0,1,0,0
2014-06-10,70.2099274704429,0,0,0,1,0,0
2014-06-11,83.6581389182717,0,0,0,1,0,0
2014-06-12,37.4555594997625,0,0,0,1,0,0
2014-06-13,75.4496723357508,0,0,0,1,0,0
2014-06-14,63.8372762263068,0,0,0,1,0,0
2014-06-15,113.198169900375,0,0,0,1,0,0
2014-06-16,81.5364761006443,0,0,0,1,0,0
2014-06-17,57.1245129570396,0,0,0,1,0,0
2014-06-18,58.7589360079372,0,0,0,1,0,0
2014-06-19,88.1859744107587,0,0,0,1,0,0
2014-06-20,53.1800832506312,0,0,0,1,0,0
2014-06-21,55.3784359085427,0,0,0,1,0,0
2014-06-22,112.87846427577,0,0,0,1,0,0
2014-06-23,89.1125310007438,0,0,0,1,0,0
2014-06-24,80.6814437485115,0,0,0,1,0,0
2014-06-25,74.4274080594379,0,0,0,1,0,0
2014-06-26,84.8155438313241,0,0,0,1,0,0
2014-06-27,65.0878866069292,0,0,0,1,0,0
2014-06-28,105.33599228222,0,0,0,1,0,0
2014-06-29,139.687762195994,0,0,0,1,0,0
2014-06-30,79.3880324911908,0,0,0,1,0,0
2014-07-01,70.9302793020307,0,0,0,1,0,0
2014-07-02,72.3068065016839,0,0,0,1,0,0
2014-07-03,70.715968983487,0,0,0,1,0,0
2014-07-04,55.6437295906243,0,0,0,1,0,0
