Datum,Umsatz,Warengruppe,Brot,Broetchen,Croissant,Konditorei,Kuchen,national_holiday,christmas_market,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,bewoelkt_bins_bewoelkt_1mäßig_3_5,bewoelkt_bins_bewoelkt_2stark_6_8,temp_bins_kalt,temp_bins_mild,temp_bins_warm,temp_bins_heiß,wind_bins_Wind,wind_bins_Sturm,Wettercode_cat,Wettercode_cat_condensed,Wettercode_0_keine_aussage,Wettercode_1_keine_beeintraechtigung,Wettercode_2_leichter_niederschlag,Wettercode_3_starker_niederschlag,Wettercode_4_gewitter,Wochentag_Di,Wochentag_Mi,Wochentag_Do,Wochentag_Fr,Wochentag_Sa,Wochentag_So,Monat_2,Monat_3,Monat_4,Monat_5,Monat_6,Monat_7,Monat_8,Monat_9,Monat_10,Monat_11,Monat_12
2015-06-30,208.082577987922,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,20.25,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
2015-06-30,59.7582110810299,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,20.25,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
2015-06-30,289.298377908159,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,20.25,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
2015-06-30,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,120.186667934639,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.125,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-01,430.397456895632,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.125,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-01,197.623339824018,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.125,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-01,42.5236610258434,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.125,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-01,216.683347382259,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.125,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-01,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2015-07-02,146.638389294812,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.375,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-02,380.075233434005,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.375,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-02,197.917442499618,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.375,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-02,71.149958216457,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.375,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-02,207.500950654484,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.375,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-02,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2015-07-03,144.951813259044,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.625,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-03,432.888287340422,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.625,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-03,160.204702317167,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.625,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-03,74.2683455483615,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.625,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-03,294.970876106508,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.625,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-03,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2015-07-04,147.076833346115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-04,667.545326269141,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-04,247.071452490507,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-04,41.0811107814817,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.5,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-04,315.830779238922,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.5,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-04,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2015-07-05,42.8195772957965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.25,9.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Regen hat aufgehört,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-05,571.220211930273,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.25,9.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Regen hat aufgehört,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-05,259.904234971271,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,25.25,9.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Regen hat aufgehört,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-05,80.5139509839903,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,25.25,9.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Regen hat aufgehört,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-05,308.145249811727,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,25.25,9.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Regen hat aufgehört,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-05,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2015-07-06,152.361597385545,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.875,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-06,435.547290335414,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.875,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-06,180.976011570668,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,19.875,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-06,119.169151042856,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,19.875,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-06,252.941627806535,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,19.875,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-06,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2015-07-07,84.0059287460532,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.75,9.0,61.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-07,424.75865459342,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.75,9.0,61.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-07,205.786503054919,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,24.75,9.0,61.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-07,43.289934535011,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,24.75,9.0,61.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-07,248.53982558714,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,24.75,9.0,61.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-07,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2015-07-08,102.368510926785,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.625,16.0,63.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-08,406.197372488758,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.625,16.0,63.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-08,192.61324743982,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,16.625,16.0,63.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-08,104.939046568831,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,16.625,16.0,63.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-08,299.243550702973,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,16.625,16.0,63.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Durchgehender mäßiger nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-08,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2015-07-09,135.630723416396,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.375,24.0,61.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-09,400.061396607868,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.375,24.0,61.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-09,164.223975843097,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,14.375,24.0,61.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-09,54.2685877298114,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,14.375,24.0,61.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-09,281.697843843677,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,14.375,24.0,61.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-09,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2015-07-10,124.786803993428,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.125,18.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Regen hat aufgehört,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-10,419.920725517909,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.125,18.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Regen hat aufgehört,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-10,175.415571182845,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,16.125,18.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Regen hat aufgehört,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-10,88.3126393798284,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,16.125,18.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Regen hat aufgehört,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-10,296.230038738281,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,16.125,18.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Regen hat aufgehört,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-10,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2015-07-11,130.113145531335,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.75,9.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Regen hat aufgehört,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-11,579.775873809484,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.75,9.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Regen hat aufgehört,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-11,259.589585454307,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,17.75,9.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Regen hat aufgehört,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-11,55.7657711821206,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,17.75,9.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Regen hat aufgehört,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-11,278.282264047648,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,17.75,9.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Regen hat aufgehört,1_keine_beeintraechtigung,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-11,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2015-07-12,88.6540564733359,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.25,12.0,61.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-12,638.240827319641,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.25,12.0,61.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-12,226.576988477566,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,19.25,12.0,61.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-12,107.211344510388,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,19.25,12.0,61.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-12,262.303945351064,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,19.25,12.0,61.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Durchgehender leichter und nicht gefrierender Regen,2_leichter_niederschlag,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0
2015-07-12,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
2015-07-13,139.54366165469,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.375,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Bewölkungsentwicklung nicht beobachtet (NA),0_keine_aussage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
